time,P,G(i),H_sun,T2m,WS10m,Int
20160501:0909,30.3,880.74,72.01,32.49,7.13,0.0
20160501:1009,27.92,802.52,71.87,30.83,7.43,0.0
20160501:1109,24.02,681.26,63.4,29.17,7.74,0.0
20160501:1209,11.22,322.62,51.85,27.51,8.04,0.0
20160501:1309,22.41,621.86,39.37,25.85,7.39,0.0
20160501:1409,8.5,246.77,26.65,24.18,6.74,0.0
20160501:1509,2.58,87.74,13.97,22.52,6.1,0.0
20160501:1609,0.03,7.34,1.56,21.41,5.19,0.0
20160501:1709,0.0,0.0,0.0,20.29,4.29,0.0
20160501:1809,0.0,0.0,0.0,19.17,3.38,0.0
20160501:1909,0.0,0.0,0.0,18.78,3.2,0.0
20160501:2009,0.0,0.0,0.0,18.39,3.01,0.0
20160501:2109,0.0,0.0,0.0,17.99,2.83,0.0
20160501:2209,0.0,0.0,0.0,17.88,2.74,0.0
20160501:2309,0.0,0.0,0.0,17.77,2.66,0.0
20160502:0009,0.0,0.0,0.0,17.66,2.58,0.0
20160502:0109,0.0,0.0,0.0,17.7,2.61,0.0
20160502:0209,0.0,0.0,0.0,17.74,2.64,0.0
20160502:0309,0.0,0.0,0.0,17.77,2.68,0.0
20160502:0409,2.77,98.05,14.48,18.92,2.59,0.0
20160502:0509,9.32,277.22,27.16,20.06,2.51,0.0
20160502:0609,18.07,506.87,39.89,21.21,2.43,0.0
20160502:0709,25.3,715.27,52.37,22.32,2.28,0.0
20160502:0809,30.96,896.83,63.92,23.43,2.13,0.0
20160502:0909,33.48,989.89,72.3,24.54,1.99,0.0
20160502:1009,34.77,1019.6,72.14,24.88,2.85,0.0
20160502:1109,33.11,955.17,63.58,25.23,3.71,0.0
20160502:1209,28.94,819.36,51.99,25.57,4.58,0.0
20160502:1309,22.53,628.92,39.49,24.89,5.03,0.0
20160502:1409,13.51,384.59,26.76,24.22,5.48,0.0
20160502:1509,4.83,160.05,14.09,23.54,5.93,0.0
20160502:1609,0.12,11.92,1.69,22.26,4.94,0.0
20160502:1709,0.0,0.0,0.0,20.98,3.94,0.0
20160502:1809,0.0,0.0,0.0,19.7,2.95,0.0
20160502:1909,0.0,0.0,0.0,19.47,2.46,0.0
20160502:2009,0.0,0.0,0.0,19.23,1.97,0.0
20160502:2109,0.0,0.0,0.0,18.99,1.48,0.0
20160502:2209,0.0,0.0,0.0,18.83,1.77,0.0
20160502:2309,0.0,0.0,0.0,18.66,2.06,0.0
20160503:0009,0.0,0.0,0.0,18.49,2.34,0.0
20160503:0109,0.0,0.0,0.0,18.28,2.4,0.0
20160503:0209,0.0,0.0,0.0,18.07,2.46,0.0
20160503:0309,0.0,0.0,0.0,17.86,2.51,0.0
20160503:0409,2.11,73.85,14.65,20.29,2.69,0.0
20160503:0509,1.19,47.66,27.33,22.72,2.86,0.0
20160503:0609,12.94,370.55,40.06,25.15,3.03,0.0
20160503:0709,21.75,623.63,52.55,27.54,2.76,0.0
20160503:0809,21.01,616.31,64.14,29.93,2.48,0.0
20160503:0909,18.87,561.65,72.59,32.32,2.21,0.0
20160503:1009,23.76,717.72,72.4,32.87,1.89,0.0
20160503:1109,23.02,697.95,63.76,33.43,1.56,0.0
20160503:1209,25.48,780.36,52.12,33.98,1.24,0.0
20160503:1309,20.37,597.99,39.61,32.58,3.14,0.0
20160503:1409,9.42,281.34,26.88,31.17,5.03,0.0
20160503:1509,4.82,164.85,14.21,29.77,6.92,0.0
20160503:1609,0.12,11.92,1.83,27.93,6.19,0.0
20160503:1709,0.0,0.0,0.0,26.08,5.45,0.0
20160503:1809,0.0,0.0,0.0,24.23,4.72,0.0
20160503:1909,0.0,0.0,0.0,23.54,4.72,0.0
20160503:2009,0.0,0.0,0.0,22.84,4.72,0.0
20160503:2109,0.0,0.0,0.0,22.14,4.72,0.0
20160503:2209,0.0,0.0,0.0,21.69,4.94,0.0
20160503:2309,0.0,0.0,0.0,21.24,5.17,0.0
20160504:0009,0.0,0.0,0.0,20.78,5.39,0.0
20160504:0109,0.0,0.0,0.0,20.11,5.02,0.0
20160504:0209,0.0,0.0,0.0,19.45,4.64,0.0
20160504:0309,0.0,0.0,0.0,18.78,4.26,0.0
20160504:0409,2.29,93.6,14.82,19.46,4.09,0.0
20160504:0509,9.76,291.92,27.48,20.13,3.92,0.0
20160504:0609,19.01,527.36,40.22,20.81,3.75,0.0
20160504:0709,23.08,636.18,52.73,21.4,3.99,0.0
20160504:0809,31.43,881.44,64.35,21.99,4.23,0.0
20160504:0909,34.71,983.46,72.87,22.57,4.47,0.0
20160504:1009,34.93,988.4,72.66,22.47,4.71,0.0
20160504:1109,34.1,958.11,63.94,22.36,4.96,0.0
20160504:1209,29.67,822.66,52.25,22.26,5.2,0.0
20160504:1309,21.19,582.12,39.73,21.63,5.09,0.0
20160504:1409,11.1,313.61,26.99,21.0,4.99,0.0
20160504:1509,4.61,149.42,14.33,20.37,4.88,0.0
20160504:1609,0.06,9.17,1.96,19.67,4.17,0.0
20160504:1709,0.0,0.0,0.0,18.97,3.45,0.0
20160504:1809,0.0,0.0,0.0,18.27,2.73,0.0
20160504:1909,0.0,0.0,0.0,18.06,2.49,0.0
20160504:2009,0.0,0.0,0.0,17.84,2.24,0.0
20160504:2109,0.0,0.0,0.0,17.62,2.0,0.0
20160504:2209,0.0,0.0,0.0,17.58,1.86,0.0
20160504:2309,0.0,0.0,0.0,17.54,1.71,0.0
20160505:0009,0.0,0.0,0.0,17.5,1.57,0.0
20160505:0109,0.0,0.0,0.0,17.49,1.4,0.0
20160505:0209,0.0,0.0,0.0,17.48,1.23,0.0
20160505:0309,0.0,0.0,0.0,17.46,1.06,0.0
20160505:0409,2.49,96.9,14.98,18.68,0.91,0.0
20160505:0509,9.7,294.38,27.64,19.9,0.76,0.0
20160505:0609,18.54,529.42,40.37,21.12,0.61,0.0
20160505:0709,25.78,740.83,52.9,22.09,1.07,0.0
20160505:0809,30.83,900.14,64.56,23.07,1.54,0.0
20160505:0909,33.84,998.31,73.15,24.04,2.0,0.0
20160505:1009,34.95,1021.99,72.92,24.04,2.75,0.0
20160505:1109,33.46,962.27,64.11,24.04,3.5,0.0
20160505:1209,29.66,835.9,52.39,24.04,4.25,0.0
20160505:1309,23.44,650.5,39.84,23.55,4.85,0.0
20160505:1409,14.54,411.36,27.11,23.07,5.44,0.0
20160505:1509,5.32,178.24,14.46,22.58,6.04,0.0
20160505:1609,0.17,13.76,2.1,21.39,5.62,0.0
20160505:1709,0.0,0.0,0.0,20.2,5.2,0.0
20160505:1809,0.0,0.0,0.0,19.01,4.77,0.0
20160505:1909,0.0,0.0,0.0,18.66,4.31,0.0
20160505:2009,0.0,0.0,0.0,18.3,3.85,0.0
20160505:2109,0.0,0.0,0.0,17.94,3.39,0.0
20160505:2209,0.0,0.0,0.0,18.45,2.47,0.0
20160505:2309,0.0,0.0,0.0,18.96,1.55,0.0
20160506:0009,0.0,0.0,0.0,19.47,0.63,0.0
20160506:0109,0.0,0.0,0.0,18.44,1.37,0.0
20160506:0209,0.0,0.0,0.0,17.41,2.11,0.0
20160506:0309,0.0,0.0,0.0,16.37,2.84,0.0
20160506:0409,2.51,97.62,15.14,17.9,3.08,0.0
20160506:0509,9.51,280.76,27.79,19.42,3.32,0.0
20160506:0609,19.09,530.53,40.53,20.95,3.56,0.0
20160506:0709,26.46,733.37,53.06,21.56,4.02,0.0
20160506:0809,31.28,875.75,64.76,22.17,4.48,0.0
20160506:0909,34.58,976.22,73.42,22.78,4.94,0.0
20160506:1009,33.98,954.04,73.17,22.5,5.43,0.0
20160506:1109,18.28,506.17,64.28,22.23,5.92,0.0
20160506:1209,30.22,830.34,52.51,21.95,6.41,0.0
20160506:1309,23.42,638.46,39.96,21.31,6.28,0.0
20160506:1409,14.17,395.7,27.22,20.68,6.14,0.0
20160506:1509,5.63,188.25,14.58,20.04,6.0,0.0
20160506:1609,0.19,14.68,2.23,19.23,5.11,0.0
20160506:1709,0.0,0.0,0.0,18.42,4.22,0.0
20160506:1809,0.0,0.0,0.0,17.6,3.32,0.0
20160506:1909,0.0,0.0,0.0,17.51,2.75,0.0
20160506:2009,0.0,0.0,0.0,17.42,2.17,0.0
20160506:2109,0.0,0.0,0.0,17.32,1.6,0.0
20160506:2209,0.0,0.0,0.0,17.93,1.14,0.0
20160506:2309,0.0,0.0,0.0,18.54,0.69,0.0
20160507:0009,0.0,0.0,0.0,19.15,0.23,0.0
20160507:0109,0.0,0.0,0.0,18.64,0.45,0.0
20160507:0209,0.0,0.0,0.0,18.13,0.67,0.0
20160507:0309,0.0,1.83,2.94,17.62,0.88,0.0
20160507:0409,2.81,93.94,15.29,18.46,1.13,0.0
20160507:0509,9.7,290.35,27.93,19.29,1.38,0.0
20160507:0609,18.4,516.79,40.67,20.13,1.63,0.0
20160507:0709,26.42,743.16,53.22,20.93,2.17,0.0
20160507:0809,31.67,902.58,64.96,21.73,2.7,0.0
20160507:0909,34.66,995.95,73.68,22.52,3.24,0.0
20160507:1009,35.63,1019.54,73.42,22.42,3.76,0.0
20160507:1109,34.14,965.17,64.45,22.32,4.27,0.0
20160507:1209,30.5,848.65,52.64,22.22,4.79,0.0
20160507:1309,24.24,663.48,40.07,21.41,5.5,0.0
20160507:1409,15.44,430.77,27.33,20.6,6.21,0.0
20160507:1509,5.7,191.25,14.7,19.79,6.92,0.0
20160507:1609,0.22,15.59,2.37,18.91,6.09,0.0
20160507:1709,0.0,0.0,0.0,18.03,5.26,0.0
20160507:1809,0.0,0.0,0.0,17.15,4.43,0.0
20160507:1909,0.0,0.0,0.0,16.74,3.76,0.0
20160507:2009,0.0,0.0,0.0,16.33,3.09,0.0
20160507:2109,0.0,0.0,0.0,15.91,2.43,0.0
20160507:2209,0.0,0.0,0.0,15.96,2.21,0.0
20160507:2309,0.0,0.0,0.0,16.01,1.99,0.0
20160508:0009,0.0,0.0,0.0,16.06,1.77,0.0
20160508:0109,0.0,0.0,0.0,15.68,1.73,0.0
20160508:0209,0.0,0.0,0.0,15.3,1.7,0.0
20160508:0309,0.09,10.09,3.1,14.91,1.67,0.0
20160508:0409,1.95,89.48,15.43,16.39,1.45,0.0
20160508:0509,10.08,305.58,28.07,17.86,1.24,0.0
20160508:0609,19.27,542.83,40.81,19.34,1.02,0.0
20160508:0709,26.76,756.87,53.38,20.32,1.56,0.0
20160508:0809,31.89,915.15,65.15,21.31,2.1,0.0
20160508:0909,34.88,1010.4,73.94,22.29,2.63,0.0
20160508:1009,35.79,1029.58,73.66,22.31,3.34,0.0
20160508:1109,34.37,974.49,64.61,22.33,4.05,0.0
20160508:1209,30.44,847.47,52.77,22.35,4.76,0.0
20160508:1309,23.95,659.21,40.19,22.03,4.98,0.0
20160508:1409,15.38,432.99,27.45,21.7,5.2,0.0
20160508:1509,5.66,191.08,14.82,21.38,5.42,0.0
20160508:1609,0.26,17.43,2.5,20.27,4.85,0.0
20160508:1709,0.0,0.0,0.0,19.16,4.28,0.0
20160508:1809,0.0,0.0,0.0,18.04,3.71,0.0
20160508:1909,0.0,0.0,0.0,17.51,3.36,0.0
20160508:2009,0.0,0.0,0.0,16.98,3.0,0.0
20160508:2109,0.0,0.0,0.0,16.44,2.65,0.0
20160508:2209,0.0,0.0,0.0,16.36,2.53,0.0
20160508:2309,0.0,0.0,0.0,16.28,2.41,0.0
20160509:0009,0.0,0.0,0.0,16.19,2.29,0.0
20160509:0109,0.0,0.0,0.0,15.6,2.25,0.0
20160509:0209,0.0,0.0,0.0,15.01,2.21,0.0
20160509:0309,0.06,9.17,3.25,14.42,2.17,0.0
20160509:0409,3.04,105.51,15.58,16.63,2.0,0.0
20160509:0509,9.5,280.29,28.21,18.85,1.83,0.0
20160509:0609,14.42,407.38,40.95,21.06,1.66,0.0
20160509:0709,9.44,272.59,53.52,22.42,1.69,0.0
20160509:0809,24.37,701.97,65.33,23.78,1.73,0.0
20160509:0909,6.78,203.05,74.19,25.13,1.77,0.0
20160509:1009,12.03,346.64,73.9,24.97,2.46,0.0
20160509:1109,15.29,435.4,64.77,24.82,3.15,0.0
20160509:1209,20.25,570.65,52.89,24.66,3.85,0.0
20160509:1309,22.65,633.58,40.3,24.55,4.37,0.0
20160509:1409,14.42,411.94,27.56,24.45,4.89,0.0
20160509:1509,5.38,181.56,14.94,24.34,5.41,0.0
20160509:1609,0.26,17.43,2.64,22.87,5.1,0.0
20160509:1709,0.0,0.0,0.0,21.39,4.8,0.0
20160509:1809,0.0,0.0,0.0,19.91,4.5,0.0
20160509:1909,0.0,0.0,0.0,19.33,3.97,0.0
20160509:2009,0.0,0.0,0.0,18.75,3.45,0.0
20160509:2109,0.0,0.0,0.0,18.16,2.92,0.0
20160509:2209,0.0,0.0,0.0,18.09,2.65,0.0
20160509:2309,0.0,0.0,0.0,18.02,2.37,0.0
20160510:0009,0.0,0.0,0.0,17.94,2.1,0.0
20160510:0109,0.0,0.0,0.0,17.2,2.28,0.0
20160510:0209,0.0,0.0,0.0,16.47,2.46,0.0
20160510:0309,0.05,8.25,3.4,15.73,2.65,0.0
20160510:0409,2.78,103.6,15.71,18.01,2.45,0.0
20160510:0509,9.78,293.01,28.34,20.3,2.25,0.0
20160510:0609,16.96,480.31,41.08,22.58,2.06,0.0
20160510:0709,24.92,704.13,53.67,23.78,3.02,0.0
20160510:0809,20.12,569.26,65.51,24.99,3.99,0.0
20160510:0909,34.24,983.01,74.44,26.19,4.95,0.0
20160510:1009,35.56,1016.13,74.13,25.85,5.6,0.0
20160510:1109,34.05,961.76,64.93,25.52,6.24,0.0
20160510:1209,30.21,841.01,53.01,25.18,6.88,0.0
20160510:1309,23.87,658.27,40.41,24.15,6.72,0.0
20160510:1409,15.18,428.48,27.67,23.13,6.56,0.0
20160510:1509,5.66,190.91,15.06,22.1,6.4,0.0
20160510:1609,0.29,18.34,2.77,20.82,5.61,0.0
20160510:1709,0.0,0.0,0.0,19.53,4.82,0.0
20160510:1809,0.0,0.0,0.0,18.24,4.03,0.0
20160510:1909,0.0,0.0,0.0,17.61,3.48,0.0
20160510:2009,0.0,0.0,0.0,16.98,2.93,0.0
20160510:2109,0.0,0.0,0.0,16.34,2.39,0.0
20160510:2209,0.0,0.0,0.0,16.21,2.4,0.0
20160510:2309,0.0,0.0,0.0,16.07,2.42,0.0
20160511:0009,0.0,0.0,0.0,15.93,2.44,0.0
20160511:0109,0.0,0.0,0.0,15.52,2.44,0.0
20160511:0209,0.0,0.0,0.0,15.11,2.44,0.0
20160511:0309,0.0,4.59,3.55,14.7,2.44,0.0
20160511:0409,3.06,107.3,15.85,16.71,2.41,0.0
20160511:0509,9.57,281.37,28.47,18.72,2.38,0.0
20160511:0609,18.79,526.37,41.2,20.73,2.34,0.0
20160511:0709,26.36,741.57,53.8,21.8,2.52,0.0
20160511:0809,31.55,904.07,65.68,22.87,2.69,0.0
20160511:0909,34.3,997.5,74.68,23.94,2.87,0.0
20160511:1009,35.34,1020.08,74.36,24.07,3.7,0.0
20160511:1109,33.94,965.88,65.08,24.2,4.53,0.0
20160511:1209,30.02,839.98,53.13,24.33,5.37,0.0
20160511:1309,23.02,636.28,40.52,23.53,5.65,0.0
20160511:1409,13.53,382.29,27.78,22.72,5.94,0.0
20160511:1509,5.15,168.3,15.17,21.92,6.22,0.0
20160511:1609,0.31,19.26,2.9,20.71,5.27,0.0
20160511:1709,0.0,0.0,0.0,19.5,4.32,0.0
20160511:1809,0.0,0.0,0.0,18.28,3.37,0.0
20160511:1909,0.0,0.0,0.0,17.96,2.76,0.0
20160511:2009,0.0,0.0,0.0,17.63,2.16,0.0
20160511:2109,0.0,0.0,0.0,17.3,1.56,0.0
20160511:2209,0.0,0.0,0.0,17.82,1.43,0.0
20160511:2309,0.0,0.0,0.0,18.34,1.3,0.0
20160512:0009,0.0,0.0,0.0,18.86,1.17,0.0
20160512:0109,0.0,0.0,0.0,18.34,1.19,0.0
20160512:0209,0.0,0.0,0.0,17.83,1.2,0.0
20160512:0309,0.04,8.25,3.69,17.31,1.21,0.0
20160512:0409,3.22,108.2,15.97,18.43,1.14,0.0
20160512:0509,9.91,300.04,28.59,19.56,1.08,0.0
20160512:0609,18.11,513.37,41.32,20.68,1.01,0.0
20160512:0709,26.09,744.8,53.93,22.06,1.47,0.0
20160512:0809,31.09,903.13,65.84,23.44,1.94,0.0
20160512:0909,33.86,995.48,74.92,24.81,2.4,0.0
20160512:1009,34.99,1019.03,74.59,25.01,3.34,0.0
20160512:1109,33.48,959.68,65.23,25.22,4.29,0.0
20160512:1209,29.65,834.8,53.25,25.42,5.23,0.0
20160512:1309,23.28,647.08,40.63,24.57,5.53,0.0
20160512:1409,14.85,421.31,27.89,23.72,5.83,0.0
20160512:1509,5.52,184.78,15.29,22.87,6.12,0.0
20160512:1609,0.31,19.26,3.03,21.54,5.26,0.0
20160512:1709,0.0,0.0,0.0,20.2,4.4,0.0
20160512:1809,0.0,0.0,0.0,18.86,3.53,0.0
20160512:1909,0.0,0.0,0.0,18.39,2.96,0.0
20160512:2009,0.0,0.0,0.0,17.91,2.39,0.0
20160512:2109,0.0,0.0,0.0,17.43,1.82,0.0
20160512:2209,0.0,0.0,0.0,17.97,1.69,0.0
20160512:2309,0.0,0.0,0.0,18.51,1.55,0.0
20160513:0009,0.0,0.0,0.0,19.04,1.42,0.0
20160513:0109,0.0,0.0,0.0,18.11,1.54,0.0
20160513:0209,0.0,0.0,0.0,17.18,1.65,0.0
20160513:0309,0.17,13.76,3.83,16.24,1.77,0.0
20160513:0409,0.59,28.6,16.1,18.57,1.67,0.0
20160513:0509,8.78,259.02,28.7,20.9,1.58,0.0
20160513:0609,9.21,267.76,41.44,23.23,1.49,0.0
20160513:0709,19.33,557.11,54.06,24.87,1.29,0.0
20160513:0809,18.53,540.99,66.0,26.51,1.09,0.0
20160513:0909,29.72,906.04,75.15,28.14,0.9,0.0
20160513:1009,31.64,952.76,74.81,28.56,1.95,0.0
20160513:1109,30.37,896.52,65.38,28.99,3.01,0.0
20160513:1209,27.23,788.13,53.37,29.41,4.07,0.0
20160513:1309,21.12,602.91,40.73,28.65,4.37,0.0
20160513:1409,13.34,387.99,28.0,27.89,4.67,0.0
20160513:1509,5.22,176.62,15.41,27.13,4.97,0.0
20160513:1609,0.33,20.18,3.16,25.49,4.2,0.0
20160513:1709,0.0,0.0,0.0,23.85,3.44,0.0
20160513:1809,0.0,0.0,0.0,22.21,2.68,0.0
20160513:1909,0.0,0.0,0.0,21.83,2.48,0.0
20160513:2009,0.0,0.0,0.0,21.44,2.29,0.0
20160513:2109,0.0,0.0,0.0,21.05,2.1,0.0
20160513:2209,0.0,0.0,0.0,20.92,2.31,0.0
20160513:2309,0.0,0.0,0.0,20.79,2.52,0.0
20160514:0009,0.0,0.0,0.0,20.65,2.73,0.0
20160514:0109,0.0,0.0,0.0,20.51,2.78,0.0
20160514:0209,0.0,0.0,0.0,20.37,2.83,0.0
20160514:0309,0.21,15.59,3.96,20.23,2.88,0.0
20160514:0409,2.52,86.34,16.22,23.35,2.77,0.0
20160514:0509,8.29,250.02,28.81,26.46,2.66,0.0
20160514:0609,15.84,463.11,41.55,29.58,2.55,0.0
20160514:0709,22.5,667.52,54.18,31.39,1.89,0.0
20160514:0809,26.87,825.21,66.15,33.21,1.24,0.0
20160514:0909,28.9,921.58,75.37,35.02,0.58,0.0
20160514:1009,30.26,946.88,75.03,35.02,1.64,0.0
20160514:1109,28.82,879.69,65.53,35.02,2.7,0.0
20160514:1209,25.64,764.64,53.49,35.02,3.77,0.0
20160514:1309,20.36,595.97,40.84,34.07,4.79,0.0
20160514:1409,12.8,380.78,28.11,33.12,5.81,0.0
20160514:1509,4.76,162.23,15.53,32.17,6.83,0.0
20160514:1609,0.34,21.1,3.29,30.68,6.4,0.0
20160514:1709,0.0,0.0,0.0,29.18,5.96,0.0
20160514:1809,0.0,0.0,0.0,27.68,5.53,0.0
20160514:1909,0.0,0.0,0.0,27.31,5.13,0.0
20160514:2009,0.0,0.0,0.0,26.94,4.73,0.0
20160514:2109,0.0,0.0,0.0,26.56,4.33,0.0
20160514:2209,0.0,0.0,0.0,26.21,3.99,0.0
20160514:2309,0.0,0.0,0.0,25.86,3.64,0.0
20160515:0009,0.0,0.0,0.0,25.51,3.3,0.0
20160515:0109,0.0,0.0,0.0,25.32,3.28,0.0
20160515:0209,0.0,0.0,0.0,25.13,3.27,0.0
20160515:0309,0.25,17.43,4.09,24.94,3.26,0.0
20160515:0409,3.05,104.89,16.33,27.61,3.31,0.0
20160515:0509,9.05,279.61,28.92,30.28,3.37,0.0
20160515:0609,16.07,475.02,41.65,32.95,3.42,0.0
20160515:0709,23.13,685.47,54.29,34.57,3.74,0.0
20160515:0809,26.5,796.61,66.3,36.19,4.06,0.0
20160515:0909,30.19,921.02,75.58,37.81,4.39,0.0
20160515:1009,30.54,934.8,75.24,37.8,4.23,0.0
20160515:1109,29.15,888.88,65.67,37.79,4.08,0.0
20160515:1209,26.61,804.99,53.6,37.78,3.93,0.0
20160515:1309,19.8,584.85,40.95,36.74,5.64,0.0
20160515:1409,11.89,357.55,28.22,35.7,7.34,0.0
20160515:1509,4.45,152.28,15.64,34.66,9.05,0.0
20160515:1609,0.39,22.93,3.42,33.02,8.82,0.0
20160515:1709,0.0,0.0,0.0,31.37,8.59,0.0
20160515:1809,0.0,0.0,0.0,29.72,8.36,0.0
20160515:1909,0.0,0.0,0.0,29.35,7.62,0.0
20160515:2009,0.0,0.0,0.0,28.98,6.88,0.0
20160515:2109,0.0,0.0,0.0,28.61,6.14,0.0
20160515:2209,0.0,0.0,0.0,28.14,5.5,0.0
20160515:2309,0.0,0.0,0.0,27.66,4.86,0.0
20160516:0009,0.0,0.0,0.0,27.18,4.22,0.0
20160516:0109,0.0,0.0,0.0,26.95,3.03,0.0
20160516:0209,0.0,0.0,0.0,26.72,1.85,0.0
20160516:0309,0.12,11.92,4.21,26.48,0.66,0.0
20160516:0409,3.14,112.46,16.44,27.67,1.07,0.0
20160516:0509,9.06,280.33,29.02,28.87,1.48,0.0
20160516:0609,16.71,491.92,41.75,30.06,1.89,0.0
20160516:0709,23.67,697.87,54.4,31.47,2.55,0.0
20160516:0809,28.49,850.82,66.44,32.89,3.21,0.0
20160516:0909,31.3,944.0,75.79,34.3,3.88,0.0
20160516:1009,32.38,970.26,75.45,34.33,4.75,0.0
20160516:1109,31.04,918.95,65.81,34.35,5.63,0.0
20160516:1209,27.39,799.07,53.71,34.38,6.51,0.0
20160516:1309,21.43,617.36,41.05,32.97,6.86,0.0
20160516:1409,13.45,395.37,28.32,31.56,7.2,0.0
20160516:1509,5.2,177.45,15.76,30.15,7.54,0.0
20160516:1609,0.42,23.85,3.55,28.49,6.8,0.0
20160516:1709,0.0,0.0,0.0,26.83,6.05,0.0
20160516:1809,0.0,0.0,0.0,25.16,5.3,0.0
20160516:1909,0.0,0.0,0.0,24.62,4.83,0.0
20160516:2009,0.0,0.0,0.0,24.08,4.37,0.0
20160516:2109,0.0,0.0,0.0,23.54,3.9,0.0
20160516:2209,0.0,0.0,0.0,23.34,3.53,0.0
20160516:2309,0.0,0.0,0.0,23.13,3.16,0.0
20160517:0009,0.0,0.0,0.0,22.92,2.79,0.0
20160517:0109,0.0,0.0,0.0,22.29,2.75,0.0
20160517:0209,0.0,0.0,0.0,21.67,2.72,0.0
20160517:0309,0.14,12.84,4.32,21.04,2.69,0.0
20160517:0409,3.27,113.13,16.54,22.32,2.95,0.0
20160517:0509,9.59,288.81,29.12,23.6,3.2,0.0
20160517:0609,17.87,507.07,41.85,24.88,3.46,0.0
20160517:0709,25.22,714.06,54.5,25.83,3.96,0.0
20160517:0809,30.44,871.69,66.57,26.78,4.46,0.0
20160517:0909,33.54,969.24,76.0,27.73,4.95,0.0
20160517:1009,34.44,991.66,75.65,27.45,5.46,0.0
20160517:1109,32.59,928.65,65.95,27.18,5.96,0.0
20160517:1209,29.24,822.39,53.82,26.9,6.47,0.0
20160517:1309,23.14,644.6,41.16,25.77,6.29,0.0
20160517:1409,14.34,408.69,28.43,24.65,6.1,0.0
20160517:1509,5.53,184.19,15.87,23.52,5.92,0.0
20160517:1609,0.44,23.85,3.68,22.52,5.08,0.0
20160517:1709,0.0,0.0,0.0,21.52,4.23,0.0
20160517:1809,0.0,0.0,0.0,20.51,3.39,0.0
20160517:1909,0.0,0.0,0.0,20.09,3.02,0.0
20160517:2009,0.0,0.0,0.0,19.66,2.65,0.0
20160517:2109,0.0,0.0,0.0,19.23,2.28,0.0
20160517:2209,0.0,0.0,0.0,19.19,2.36,0.0
20160517:2309,0.0,0.0,0.0,19.14,2.44,0.0
20160518:0009,0.0,0.0,0.0,19.09,2.52,0.0
20160518:0109,0.0,0.0,0.0,18.73,2.61,0.0
20160518:0209,0.0,0.0,0.0,18.37,2.69,0.0
20160518:0309,0.22,15.59,4.44,18.01,2.77,0.0
20160518:0409,3.36,111.37,16.64,19.27,2.84,0.0
20160518:0509,9.1,266.79,29.21,20.54,2.91,0.0
20160518:0609,18.21,510.49,41.94,21.8,2.98,0.0
20160518:0709,25.62,716.64,54.6,22.59,3.49,0.0
20160518:0809,29.14,822.59,66.69,23.39,3.99,0.0
20160518:0909,34.67,989.24,76.19,24.18,4.5,0.0
20160518:1009,35.56,1011.56,75.85,23.96,4.93,0.0
20160518:1109,34.03,958.41,66.08,23.73,5.37,0.0
20160518:1209,30.06,834.95,53.93,23.51,5.81,0.0
20160518:1309,23.71,652.04,41.26,22.65,5.79,0.0
20160518:1409,14.79,416.03,28.53,21.79,5.77,0.0
20160518:1509,5.73,189.98,15.98,20.93,5.75,0.0
20160518:1609,0.47,24.76,3.8,20.04,4.97,0.0
20160518:1709,0.0,0.0,0.0,19.15,4.18,0.0
20160518:1809,0.0,0.0,0.0,18.26,3.39,0.0
20160518:1909,0.0,0.0,0.0,17.98,3.13,0.0
20160518:2009,0.0,0.0,0.0,17.69,2.86,0.0
20160518:2109,0.0,0.0,0.0,17.4,2.59,0.0
20160518:2209,0.0,0.0,0.0,17.41,2.55,0.0
20160518:2309,0.0,0.0,0.0,17.42,2.5,0.0
20160519:0009,0.0,0.0,0.0,17.42,2.46,0.0
20160519:0109,0.0,0.0,0.0,17.3,2.23,0.0
20160519:0209,0.0,0.0,0.0,17.19,2.01,0.0
20160519:0309,0.12,11.92,4.54,17.07,1.79,0.0
20160519:0409,3.14,112.21,16.74,18.65,2.19,0.0
20160519:0509,9.98,299.95,29.3,20.22,2.58,0.0
20160519:0609,18.55,520.21,42.02,21.8,2.98,0.0
20160519:0709,25.25,706.12,54.69,22.49,3.46,0.0
20160519:0809,31.71,896.56,66.81,23.18,3.94,0.0
20160519:0909,34.65,987.51,76.38,23.86,4.43,0.0
20160519:1009,35.65,1015.62,76.04,23.69,4.67,0.0
20160519:1109,34.08,962.65,66.22,23.52,4.91,0.0
20160519:1209,30.07,838.27,54.04,23.35,5.14,0.0
20160519:1309,23.76,654.4,41.36,22.82,5.64,0.0
20160519:1409,15.25,429.61,28.64,22.28,6.14,0.0
20160519:1509,5.93,200.67,16.1,21.75,6.63,0.0
20160519:1609,0.47,24.76,3.92,20.73,5.85,0.0
20160519:1709,0.0,0.0,0.0,19.7,5.06,0.0
20160519:1809,0.0,0.0,0.0,18.67,4.28,0.0
20160519:1909,0.0,0.0,0.0,18.19,3.83,0.0
20160519:2009,0.0,0.0,0.0,17.71,3.39,0.0
20160519:2109,0.0,0.0,0.0,17.23,2.95,0.0
20160519:2209,0.0,0.0,0.0,17.08,2.7,0.0
20160519:2309,0.0,0.0,0.0,16.93,2.46,0.0
20160520:0009,0.0,0.0,0.0,16.78,2.21,0.0
20160520:0109,0.0,0.0,0.0,16.81,1.83,0.0
20160520:0209,0.0,0.0,0.0,16.84,1.44,0.0
