time,P,G(i),H_sun,T2m,WS10m,Int
20160315:1209,30.3,794.97,42.55,16.45,11.26,0.0
20160315:1309,15.31,401.48,31.85,16.29,10.46,0.0
20160315:1409,15.79,423.64,19.99,16.14,9.66,0.0
20160315:1509,5.04,165.41,7.55,15.99,8.87,0.0
20160315:1609,0.0,0.0,0.0,15.83,8.42,0.0
20160315:1709,0.0,0.0,0.0,15.68,7.97,0.0
20160315:1809,0.0,0.0,0.0,15.53,7.52,0.0
20160315:1909,0.0,0.0,0.0,15.36,7.54,0.0
20160315:2009,0.0,0.0,0.0,15.2,7.55,0.0
20160315:2109,0.0,0.0,0.0,15.03,7.57,0.0
20160315:2209,0.0,0.0,0.0,14.96,7.66,0.0
20160315:2309,0.0,0.0,0.0,14.88,7.74,0.0
20160316:0009,0.0,0.0,0.0,14.81,7.82,0.0
20160316:0109,0.0,0.0,0.0,14.75,7.81,0.0
20160316:0209,0.0,0.0,0.0,14.7,7.8,0.0
20160316:0309,0.0,0.0,0.0,14.64,7.79,0.0
20160316:0409,0.0,0.0,0.0,14.7,7.8,0.0
20160316:0509,6.22,197.37,15.7,14.76,7.8,0.0
20160316:0609,10.56,288.35,27.84,14.82,7.81,0.0
20160316:0709,26.31,690.1,39.1,14.73,7.83,0.0
20160316:0809,31.38,831.01,48.6,14.64,7.85,0.0
20160316:0909,3.66,112.27,54.83,14.55,7.88,0.0
20160316:1009,39.34,1054.07,55.88,14.36,7.79,0.0
20160316:1109,34.98,929.06,51.34,14.16,7.71,0.0
20160316:1209,29.95,788.66,42.8,13.97,7.63,0.0
20160316:1309,22.48,588.57,32.05,14.07,7.3,0.0
20160316:1409,6.51,184.82,20.16,14.17,6.97,0.0
20160316:1509,2.22,77.53,7.71,14.28,6.63,0.0
20160316:1609,0.0,0.0,0.0,14.33,6.21,0.0
20160316:1709,0.0,0.0,0.0,14.38,5.78,0.0
20160316:1809,0.0,0.0,0.0,14.43,5.35,0.0
20160316:1909,0.0,0.0,0.0,14.11,5.28,0.0
20160316:2009,0.0,0.0,0.0,13.78,5.21,0.0
20160316:2109,0.0,0.0,0.0,13.46,5.14,0.0
20160316:2209,0.0,0.0,0.0,13.47,5.25,0.0
20160316:2309,0.0,0.0,0.0,13.48,5.35,0.0
20160317:0009,0.0,0.0,0.0,13.49,5.45,0.0
20160317:0109,0.0,0.0,0.0,13.2,5.06,0.0
20160317:0209,0.0,0.0,0.0,12.91,4.68,0.0
20160317:0309,0.0,0.0,0.0,12.62,4.29,0.0
20160317:0409,0.0,5.48,3.4,13.25,4.16,0.0
20160317:0509,4.36,135.12,15.98,13.88,4.02,0.0
20160317:0609,17.11,463.47,28.15,14.51,3.89,0.0
20160317:0709,26.09,697.08,39.43,14.7,4.16,0.0
20160317:0809,32.95,890.44,48.97,14.9,4.43,0.0
20160317:0909,36.2,986.95,55.23,15.09,4.7,0.0
20160317:1009,30.86,832.75,56.26,14.98,4.86,0.0
20160317:1109,36.54,993.18,51.65,14.87,5.02,0.0
20160317:1209,33.46,899.28,43.05,14.77,5.17,0.0
20160317:1309,25.38,674.23,32.25,14.73,4.95,0.0
20160317:1409,16.84,453.96,20.33,14.69,4.73,0.0
20160317:1509,5.0,160.69,7.86,14.66,4.51,0.0
20160317:1609,0.0,0.0,0.0,14.28,4.0,0.0
20160317:1709,0.0,0.0,0.0,13.91,3.48,0.0
20160317:1809,0.0,0.0,0.0,13.53,2.97,0.0
20160317:1909,0.0,0.0,0.0,14.52,2.81,0.0
20160317:2009,0.0,0.0,0.0,15.51,2.65,0.0
20160317:2109,0.0,0.0,0.0,16.5,2.5,0.0
20160317:2209,0.0,0.0,0.0,16.17,2.72,0.0
20160317:2309,0.0,0.0,0.0,15.83,2.95,0.0
20160318:0009,0.0,0.0,0.0,15.5,3.17,0.0
20160318:0109,0.0,0.0,0.0,15.66,3.0,0.0
20160318:0209,0.0,0.0,0.0,15.82,2.83,0.0
20160318:0309,0.0,0.0,0.0,15.98,2.66,0.0
20160318:0409,0.0,1.83,3.67,15.85,2.37,0.0
20160318:0509,5.57,172.48,16.26,15.72,2.07,0.0
20160318:0609,16.16,445.43,28.45,15.59,1.78,0.0
20160318:0709,25.12,687.69,39.76,15.75,2.03,0.0
20160318:0809,31.87,886.79,49.34,15.92,2.28,0.0
20160318:0909,33.8,940.57,55.63,16.08,2.52,0.0
20160318:1009,34.62,967.98,56.65,16.19,2.72,0.0
20160318:1109,25.36,698.28,51.97,16.29,2.91,0.0
20160318:1209,32.24,889.51,43.3,16.4,3.1,0.0
20160318:1309,25.48,691.25,32.45,16.26,2.99,0.0
20160318:1409,16.51,452.17,20.5,16.12,2.88,0.0
20160318:1509,5.35,173.96,8.01,15.98,2.77,0.0
20160318:1609,0.0,0.0,0.0,15.22,2.29,0.0
20160318:1709,0.0,0.0,0.0,14.46,1.82,0.0
20160318:1809,0.0,0.0,0.0,13.7,1.34,0.0
20160318:1909,0.0,0.0,0.0,13.43,1.43,0.0
20160318:2009,0.0,0.0,0.0,13.17,1.51,0.0
20160318:2109,0.0,0.0,0.0,12.9,1.6,0.0
20160318:2209,0.0,0.0,0.0,12.66,1.86,0.0
20160318:2309,0.0,0.0,0.0,12.42,2.12,0.0
20160319:0009,0.0,0.0,0.0,12.19,2.39,0.0
20160319:0109,0.0,0.0,0.0,11.43,2.99,0.0
20160319:0209,0.0,0.0,0.0,10.67,3.59,0.0
20160319:0309,0.0,0.0,0.0,9.9,4.19,0.0
20160319:0409,0.0,2.74,3.95,11.52,4.34,0.0
20160319:0509,5.72,175.95,16.55,13.14,4.48,0.0
20160319:0609,15.99,432.21,28.75,14.76,4.62,0.0
20160319:0709,23.42,629.26,40.09,16.81,4.71,0.0
20160319:0809,29.1,796.66,49.72,18.87,4.8,0.0
20160319:0909,32.97,918.68,56.03,20.92,4.88,0.0
20160319:1009,36.66,1043.3,57.03,21.87,4.32,0.0
20160319:1109,32.76,935.75,52.28,22.82,3.75,0.0
20160319:1209,29.24,833.94,43.54,23.78,3.19,0.0
20160319:1309,22.24,624.35,32.65,23.73,2.63,0.0
20160319:1409,8.67,252.71,20.66,23.68,2.07,0.0
20160319:1509,4.49,152.89,8.16,23.64,1.52,0.0
20160319:1609,0.0,0.0,0.0,21.91,1.99,0.0
20160319:1709,0.0,0.0,0.0,20.19,2.46,0.0
20160319:1809,0.0,0.0,0.0,18.46,2.94,0.0
20160319:1909,0.0,0.0,0.0,19.1,2.46,0.0
20160319:2009,0.0,0.0,0.0,19.75,1.97,0.0
20160319:2109,0.0,0.0,0.0,20.39,1.49,0.0
20160319:2209,0.0,0.0,0.0,20.01,4.09,0.0
20160319:2309,0.0,0.0,0.0,19.62,6.69,0.0
20160320:0009,0.0,0.0,0.0,19.24,9.28,0.0
20160320:0109,0.0,0.0,0.0,18.52,8.56,0.0
20160320:0209,0.0,0.0,0.0,17.81,7.83,0.0
20160320:0309,0.0,0.0,0.0,17.09,7.1,0.0
20160320:0409,0.04,8.23,4.22,17.21,7.14,0.0
20160320:0509,4.98,157.38,16.83,17.32,7.18,0.0
20160320:0609,16.21,439.87,29.05,17.44,7.21,0.0
20160320:0709,26.48,704.63,40.42,17.28,7.2,0.0
20160320:0809,21.93,574.32,50.09,17.13,7.18,0.0
20160320:0909,31.86,861.17,56.43,16.97,7.16,0.0
20160320:1009,39.07,1059.23,57.41,16.84,7.18,0.0
20160320:1109,35.14,941.85,52.6,16.71,7.2,0.0
20160320:1209,33.04,882.76,43.78,16.59,7.21,0.0
20160320:1309,21.76,575.82,32.84,16.27,6.63,0.0
20160320:1409,14.64,396.3,20.83,15.95,6.06,0.0
20160320:1509,2.44,82.53,8.31,15.63,5.48,0.0
20160320:1609,0.0,0.0,0.0,15.67,5.07,0.0
20160320:1709,0.0,0.0,0.0,15.71,4.66,0.0
20160320:1809,0.0,0.0,0.0,15.75,4.25,0.0
20160320:1909,0.0,0.0,0.0,15.4,4.12,0.0
20160320:2009,0.0,0.0,0.0,15.05,4.0,0.0
20160320:2109,0.0,0.0,0.0,14.7,3.88,0.0
20160320:2209,0.0,0.0,0.0,14.59,3.94,0.0
20160320:2309,0.0,0.0,0.0,14.47,4.0,0.0
20160321:0009,0.0,0.0,0.0,14.36,4.06,0.0
20160321:0109,0.0,0.0,0.0,14.21,4.1,0.0
20160321:0209,0.0,0.0,0.0,14.07,4.14,0.0
20160321:0309,0.0,0.0,0.0,13.92,4.18,0.0
20160321:0409,0.0,1.9,4.5,14.48,4.17,0.0
20160321:0509,2.9,97.26,17.11,15.05,4.17,0.0
20160321:0609,15.85,430.59,29.35,15.61,4.17,0.0
20160321:0709,13.29,354.05,40.76,15.78,4.72,0.0
20160321:0809,12.01,327.73,50.46,15.95,5.27,0.0
20160321:0909,34.49,935.95,56.83,16.12,5.82,0.0
20160321:1009,38.01,1036.1,57.79,15.95,5.91,0.0
20160321:1109,36.32,982.21,52.91,15.77,6.0,0.0
20160321:1209,33.42,895.77,44.02,15.6,6.1,0.0
20160321:1309,24.82,656.53,33.03,15.42,6.07,0.0
20160321:1409,15.9,428.26,20.99,15.24,6.05,0.0
20160321:1509,3.24,110.78,8.46,15.07,6.03,0.0
20160321:1609,0.0,0.0,0.0,14.81,5.62,0.0
20160321:1709,0.0,0.0,0.0,14.56,5.21,0.0
20160321:1809,0.0,0.0,0.0,14.31,4.8,0.0
20160321:1909,0.0,0.0,0.0,13.97,4.79,0.0
20160321:2009,0.0,0.0,0.0,13.63,4.78,0.0
20160321:2109,0.0,0.0,0.0,13.29,4.77,0.0
20160321:2209,0.0,0.0,0.0,13.19,4.48,0.0
20160321:2309,0.0,0.0,0.0,13.09,4.19,0.0
20160322:0009,0.0,0.0,0.0,12.99,3.9,0.0
20160322:0109,0.0,0.0,0.0,13.32,3.55,0.0
20160322:0209,0.0,0.0,0.0,13.65,3.2,0.0
20160322:0309,0.0,0.0,0.0,13.97,2.84,0.0
20160322:0409,0.0,5.49,4.78,14.3,2.35,0.0
20160322:0509,7.04,218.44,17.4,14.62,1.86,0.0
20160322:0609,17.21,474.25,29.65,14.95,1.37,0.0
20160322:0709,25.66,705.99,41.09,15.18,1.46,0.0
20160322:0809,31.91,896.0,50.83,15.41,1.56,0.0
20160322:0909,35.85,1024.08,57.24,15.64,1.66,0.0
20160322:1009,37.56,1071.67,58.17,15.81,2.14,0.0
20160322:1109,36.12,1016.15,53.21,15.97,2.62,0.0
20160322:1209,32.48,895.84,44.26,16.14,3.1,0.0
20160322:1309,25.7,695.9,33.22,16.17,3.21,0.0
20160322:1409,16.43,449.37,21.15,16.2,3.32,0.0
20160322:1509,5.54,179.79,8.6,16.23,3.43,0.0
20160322:1609,0.0,0.0,0.0,15.68,3.2,0.0
20160322:1709,0.0,0.0,0.0,15.13,2.97,0.0
20160322:1809,0.0,0.0,0.0,14.58,2.74,0.0
20160322:1909,0.0,0.0,0.0,14.05,2.64,0.0
20160322:2009,0.0,0.0,0.0,13.53,2.53,0.0
20160322:2109,0.0,0.0,0.0,13.0,2.43,0.0
20160322:2209,0.0,0.0,0.0,12.92,2.51,0.0
20160322:2309,0.0,0.0,0.0,12.84,2.59,0.0
20160323:0009,0.0,0.0,0.0,12.76,2.68,0.0
20160323:0109,0.0,0.0,0.0,12.28,3.02,0.0
20160323:0209,0.0,0.0,0.0,11.81,3.37,0.0
20160323:0309,0.0,0.0,0.0,11.33,3.71,0.0
20160323:0409,0.2,15.6,5.05,12.79,3.83,0.0
20160323:0509,7.27,226.87,17.68,14.26,3.95,0.0
20160323:0609,17.75,482.07,29.95,15.72,4.07,0.0
20160323:0709,26.05,708.53,41.42,17.55,3.74,0.0
20160323:0809,32.27,901.69,51.2,19.39,3.41,0.0
20160323:0909,35.71,1025.19,57.64,21.22,3.08,0.0
20160323:1009,35.77,1040.02,58.55,21.93,2.69,0.0
20160323:1109,31.97,925.09,53.52,22.64,2.3,0.0
20160323:1209,28.03,808.65,44.49,23.35,1.92,0.0
20160323:1309,19.53,549.78,33.4,23.69,2.29,0.0
20160323:1409,4.88,150.41,21.31,24.03,2.65,0.0
20160323:1509,0.61,30.26,8.75,24.38,3.02,0.0
20160323:1609,0.0,0.0,0.0,23.16,3.65,0.0
20160323:1709,0.0,0.0,0.0,21.94,4.28,0.0
20160323:1809,0.0,0.0,0.0,20.72,4.91,0.0
20160323:1909,0.0,0.0,0.0,20.13,5.33,0.0
20160323:2009,0.0,0.0,0.0,19.54,5.76,0.0
20160323:2109,0.0,0.0,0.0,18.95,6.18,0.0
20160323:2209,0.0,0.0,0.0,18.9,6.57,0.0
20160323:2309,0.0,0.0,0.0,18.85,6.97,0.0
20160324:0009,0.0,0.0,0.0,18.8,7.37,0.0
20160324:0109,0.0,0.0,0.0,18.2,7.25,0.0
20160324:0209,0.0,0.0,0.0,17.6,7.13,0.0
20160324:0309,0.0,0.0,0.0,16.99,7.01,0.0
20160324:0409,0.02,6.66,5.33,18.3,7.09,0.0
20160324:0509,3.27,105.74,17.96,19.61,7.18,0.0
20160324:0609,7.38,212.91,30.25,20.92,7.27,0.0
20160324:0709,16.48,455.85,41.75,22.84,6.95,0.0
20160324:0809,22.95,638.34,51.57,24.77,6.63,0.0
20160324:0909,15.06,422.17,58.04,26.69,6.32,0.0
20160324:1009,13.98,399.95,58.93,27.08,5.96,0.0
20160324:1109,33.9,973.95,53.82,27.47,5.61,0.0
20160324:1209,26.97,767.66,44.73,27.86,5.26,0.0
20160324:1309,19.78,557.91,33.59,27.17,4.9,0.0
20160324:1409,9.79,284.83,21.46,26.49,4.55,0.0
20160324:1509,2.58,90.85,8.89,25.81,4.19,0.0
20160324:1609,0.0,0.0,0.0,23.79,4.21,0.0
20160324:1709,0.0,0.0,0.0,21.78,4.23,0.0
20160324:1809,0.0,0.0,0.0,19.76,4.25,0.0
20160324:1909,0.0,0.0,0.0,19.34,4.19,0.0
20160324:2009,0.0,0.0,0.0,18.92,4.14,0.0
20160324:2109,0.0,0.0,0.0,18.5,4.08,0.0
20160324:2209,0.0,0.0,0.0,18.89,3.61,0.0
20160324:2309,0.0,0.0,0.0,19.27,3.14,0.0
20160325:0009,0.0,0.0,0.0,19.66,2.66,0.0
20160325:0109,0.0,0.0,0.0,18.11,2.74,0.0
20160325:0209,0.0,0.0,0.0,16.56,2.82,0.0
20160325:0309,0.0,0.0,0.0,15.01,2.9,0.0
20160325:0409,0.22,15.86,5.6,16.07,2.82,0.0
20160325:0509,5.41,165.53,18.25,17.14,2.74,0.0
20160325:0609,13.49,374.42,30.55,18.2,2.66,0.0
20160325:0709,21.31,589.41,42.07,19.52,2.53,0.0
20160325:0809,27.54,777.58,51.94,20.85,2.4,0.0
20160325:0909,31.61,912.71,58.44,22.17,2.28,0.0
20160325:1009,29.58,845.17,59.3,22.65,2.76,0.0
20160325:1109,17.73,497.92,54.12,23.12,3.24,0.0
20160325:1209,18.41,515.95,44.96,23.6,3.72,0.0
20160325:1309,7.95,230.67,33.77,22.83,3.78,0.0
20160325:1409,3.61,114.79,21.62,22.06,3.83,0.0
20160325:1509,1.85,68.07,9.04,21.29,3.89,0.0
20160325:1609,0.0,0.0,0.0,21.03,3.65,0.0
20160325:1709,0.0,0.0,0.0,20.78,3.4,0.0
20160325:1809,0.0,0.0,0.0,20.53,3.16,0.0
20160325:1909,0.0,0.0,0.0,20.65,3.41,0.0
20160325:2009,0.0,0.0,0.0,20.78,3.66,0.0
20160325:2109,0.0,0.0,0.0,20.9,3.9,0.0
20160325:2209,0.0,0.0,0.0,21.67,3.78,0.0
20160325:2309,0.0,0.0,0.0,22.44,3.66,0.0
20160326:0009,0.0,0.0,0.0,23.22,3.54,0.0
20160326:0109,0.0,0.0,0.0,21.65,3.23,0.0
20160326:0209,0.0,0.0,0.0,20.08,2.92,0.0
20160326:0309,0.0,0.0,0.0,18.51,2.61,0.0
20160326:0409,0.0,5.71,5.88,19.62,2.54,0.0
20160326:0509,0.38,21.88,18.53,20.74,2.48,0.0
20160326:0609,1.72,62.79,30.85,21.85,2.41,0.0
20160326:0709,11.41,324.3,42.4,22.41,2.54,0.0
20160326:0809,18.32,515.62,52.31,22.97,2.67,0.0
20160326:0909,26.35,751.56,58.84,23.53,2.8,0.0
20160326:1009,14.13,401.38,59.68,23.39,2.54,0.0
20160326:1109,16.81,475.85,54.42,23.25,2.29,0.0
20160326:1209,2.76,92.29,45.18,23.12,2.03,0.0
20160326:1309,9.55,273.14,33.95,22.55,2.65,0.0
20160326:1409,6.17,183.32,21.77,21.99,3.28,0.0
20160326:1509,0.92,39.01,9.18,21.43,3.9,0.0
20160326:1609,0.0,0.0,0.0,21.42,3.91,0.0
20160326:1709,0.0,0.0,0.0,21.41,3.91,0.0
20160326:1809,0.0,0.0,0.0,21.4,3.92,0.0
20160326:1909,0.0,0.0,0.0,20.78,4.45,0.0
20160326:2009,0.0,0.0,0.0,20.15,4.97,0.0
20160326:2109,0.0,0.0,0.0,19.53,5.5,0.0
20160326:2209,0.0,0.0,0.0,19.32,5.51,0.0
20160326:2309,0.0,0.0,0.0,19.11,5.52,0.0
20160327:0009,0.0,0.0,0.0,18.91,5.53,0.0
20160327:0109,0.0,0.0,0.0,18.64,4.51,0.0
20160327:0209,0.0,0.0,0.0,18.37,3.49,0.0
20160327:0309,0.0,0.0,0.0,18.09,2.47,0.0
20160327:0409,0.43,23.82,6.15,18.32,2.57,0.0
20160327:0509,4.94,151.51,18.81,18.56,2.67,0.0
20160327:0609,13.51,375.81,31.15,18.79,2.77,0.0
20160327:0709,22.3,611.26,42.73,18.97,3.34,0.0
20160327:0809,29.63,819.54,52.67,19.16,3.9,0.0
20160327:0909,35.36,987.32,59.24,19.34,4.47,0.0
20160327:1009,33.91,936.18,60.05,18.65,5.05,0.0
20160327:1109,29.86,812.81,54.72,17.96,5.64,0.0
20160327:1209,23.43,630.57,45.41,17.28,6.22,0.0
20160327:1309,9.67,268.28,34.13,16.54,6.13,0.0
20160327:1409,9.87,272.58,21.92,15.81,6.05,0.0
20160327:1509,3.47,110.84,9.32,15.08,5.96,0.0
20160327:1609,0.0,0.0,0.0,15.05,5.69,0.0
20160327:1709,0.0,0.0,0.0,15.03,5.42,0.0
20160327:1809,0.0,0.0,0.0,15.0,5.14,0.0
20160327:1909,0.0,0.0,0.0,14.87,5.4,0.0
20160327:2009,0.0,0.0,0.0,14.74,5.65,0.0
20160327:2109,0.0,0.0,0.0,14.61,5.9,0.0
20160327:2209,0.0,0.0,0.0,14.48,6.02,0.0
20160327:2309,0.0,0.0,0.0,14.34,6.14,0.0
20160328:0009,0.0,0.0,0.0,14.21,6.26,0.0
20160328:0109,0.0,0.0,0.0,14.26,6.49,0.0
20160328:0209,0.0,0.0,0.0,14.31,6.71,0.0
20160328:0309,0.0,0.0,0.0,14.35,6.94,0.0
20160328:0409,0.05,8.76,6.43,14.81,7.43,0.0
20160328:0509,1.86,64.7,19.09,15.28,7.92,0.0
20160328:0609,17.85,477.33,31.44,15.74,8.41,0.0
20160328:0709,27.59,723.73,43.05,15.6,8.74,0.0
20160328:0809,34.47,910.15,53.04,15.46,9.07,0.0
20160328:0909,33.89,893.6,59.64,15.32,9.39,0.0
20160328:1009,30.15,794.96,60.43,14.95,9.22,0.0
20160328:1109,38.55,1021.87,55.01,14.57,9.05,0.0
20160328:1209,29.52,774.1,45.63,14.2,8.88,0.0
20160328:1309,23.0,600.65,34.3,14.31,8.38,0.0
20160328:1409,11.02,299.4,22.08,14.42,7.88,0.0
20160328:1509,5.56,178.82,9.46,14.53,7.38,0.0
20160328:1609,0.0,0.0,0.0,14.4,6.81,0.0
20160328:1709,0.0,0.0,0.0,14.28,6.24,0.0
20160328:1809,0.0,0.0,0.0,14.15,5.67,0.0
20160328:1909,0.0,0.0,0.0,13.9,5.64,0.0
20160328:2009,0.0,0.0,0.0,13.66,5.6,0.0
20160328:2109,0.0,0.0,0.0,13.41,5.57,0.0
20160328:2209,0.0,0.0,0.0,13.67,5.75,0.0
20160328:2309,0.0,0.0,0.0,13.93,5.92,0.0
20160329:0009,0.0,0.0,0.0,14.19,6.1,0.0
20160329:0109,0.0,0.0,0.0,14.31,5.88,0.0
20160329:0209,0.0,0.0,0.0,14.44,5.66,0.0
20160329:0309,0.0,0.0,0.0,14.56,5.45,0.0
20160329:0409,0.0,4.76,6.7,14.62,5.32,0.0
20160329:0509,0.92,38.06,19.37,14.68,5.2,0.0
20160329:0609,17.0,457.13,31.74,14.74,5.08,0.0
20160329:0709,25.24,671.69,43.37,14.89,5.21,0.0
20160329:0809,33.05,887.71,53.4,15.05,5.34,0.0
20160329:0909,38.13,1036.95,60.03,15.21,5.48,0.0
20160329:1009,38.17,1039.72,60.8,15.19,5.47,0.0
20160329:1109,35.28,956.59,55.3,15.17,5.46,0.0
20160329:1209,29.95,802.11,45.85,15.16,5.45,0.0
20160329:1309,24.6,653.26,34.48,15.03,5.13,0.0
20160329:1409,15.11,409.02,22.22,14.9,4.81,0.0
20160329:1509,3.53,116.4,9.6,14.77,4.5,0.0
20160329:1609,0.0,0.0,0.0,14.46,3.82,0.0
20160329:1709,0.0,0.0,0.0,14.16,3.14,0.0
20160329:1809,0.0,0.0,0.0,13.86,2.47,0.0
20160329:1909,0.0,0.0,0.0,13.48,2.25,0.0
20160329:2009,0.0,0.0,0.0,13.09,2.03,0.0
20160329:2109,0.0,0.0,0.0,12.71,1.81,0.0
20160329:2209,0.0,0.0,0.0,13.15,1.69,0.0
20160329:2309,0.0,0.0,0.0,13.58,1.58,0.0
20160330:0009,0.0,0.0,0.0,14.02,1.46,0.0
20160330:0109,0.0,0.0,0.0,14.39,1.22,0.0
20160330:0209,0.0,0.0,0.0,14.76,0.97,0.0
20160330:0309,0.0,0.0,0.0,15.12,0.73,0.0
20160330:0409,0.42,22.9,6.98,15.12,0.72,0.0
20160330:0509,6.29,185.09,19.64,15.11,0.71,0.0
20160330:0609,18.17,504.09,32.03,15.11,0.7,0.0
20160330:0709,26.38,734.72,43.7,15.42,0.92,0.0
20160330:0809,32.34,918.85,53.76,15.73,1.14,0.0
20160330:0909,36.17,1044.09,60.43,16.04,1.37,0.0
20160330:1009,38.21,1088.08,61.17,16.16,2.44,0.0
20160330:1109,36.98,1030.49,55.59,16.28,3.52,0.0
20160330:1209,33.34,907.49,46.06,16.41,4.59,0.0
20160330:1309,26.6,711.33,34.65,16.09,5.0,0.0
20160330:1409,16.62,450.19,22.37,15.78,5.4,0.0
20160330:1509,5.14,166.14,9.74,15.47,5.81,0.0
20160330:1609,0.0,0.0,0.0,15.26,5.69,0.0
20160330:1709,0.0,0.0,0.0,15.06,5.58,0.0
20160330:1809,0.0,0.0,0.0,14.86,5.46,0.0
20160330:1909,0.0,0.0,0.0,14.57,5.29,0.0
20160330:2009,0.0,0.0,0.0,14.29,5.11,0.0
20160330:2109,0.0,0.0,0.0,14.0,4.94,0.0
20160330:2209,0.0,0.0,0.0,13.77,4.62,0.0
20160330:2309,0.0,0.0,0.0,13.54,4.3,0.0
20160331:0009,0.0,0.0,0.0,13.32,3.99,0.0
20160331:0109,0.0,0.0,0.0,13.41,4.22,0.0
20160331:0209,0.0,0.0,0.0,13.51,4.46,0.0
20160331:0309,0.0,0.0,0.0,13.6,4.69,0.0
20160331:0409,0.67,35.19,7.25,14.14,4.47,0.0
20160331:0509,8.18,250.55,19.92,14.68,4.26,0.0
20160331:0609,16.6,449.27,32.32,15.22,4.04,0.0
20160331:0709,26.42,710.36,44.01,16.05,4.27,0.0
20160331:0809,33.65,920.04,54.12,16.89,4.5,0.0
20160331:0909,37.66,1044.04,60.82,17.73,4.73,0.0
20160331:1009,39.41,1094.1,61.53,18.07,5.26,0.0
20160331:1109,37.62,1035.81,55.87,18.41,5.8,0.0
20160331:1209,33.71,916.47,46.28,18.75,6.33,0.0
20160331:1309,26.82,719.01,34.82,18.53,6.69,0.0
20160331:1409,17.55,478.35,22.52,18.31,7.06,0.0
20160331:1509,6.1,199.58,9.88,18.09,7.42,0.0
20160331:1609,0.0,0.0,0.0,17.66,7.19,0.0
20160331:1709,0.0,0.0,0.0,17.24,6.95,0.0
20160331:1809,0.0,0.0,0.0,16.82,6.72,0.0
20160331:1909,0.0,0.0,0.0,16.42,6.29,0.0
20160331:2009,0.0,0.0,0.0,16.03,5.85,0.0
20160331:2109,0.0,0.0,0.0,15.63,5.42,0.0
20160331:2209,0.0,0.0,0.0,15.24,5.2,0.0
20160331:2309,0.0,0.0,0.0,14.85,4.97,0.0
20160401:0009,0.0,0.0,0.0,14.46,4.74,0.0
20160401:0109,0.0,0.0,0.0,13.99,4.51,0.0
20160401:0209,0.0,0.0,0.0,13.53,4.27,0.0
20160401:0309,0.0,0.0,0.0,13.07,4.03,0.0
20160401:0409,0.8,38.92,7.52,14.08,3.88,0.0
20160401:0509,8.02,245.7,20.2,15.08,3.72,0.0
20160401:0609,17.97,489.25,32.61,16.09,3.57,0.0
20160401:0709,26.65,725.76,44.33,17.14,3.43,0.0
20160401:0809,32.58,906.43,54.48,18.19,3.3,0.0
20160401:0909,36.05,1023.62,61.22,19.23,3.16,0.0
20160401:1009,37.44,1060.31,61.9,19.51,3.83,0.0
20160401:1109,36.16,1012.44,56.15,19.79,4.5,0.0
20160401:1209,32.28,888.96,46.49,20.07,5.17,0.0
20160401:1309,25.61,696.0,34.99,20.37,5.82,0.0
20160401:1409,15.92,440.19,22.66,20.67,6.46,0.0
20160401:1509,5.33,176.58,10.01,20.96,7.1,0.0
20160401:1609,0.0,0.0,0.0,20.43,7.11,0.0
20160401:1709,0.0,0.0,0.0,19.91,7.11,0.0
20160401:1809,0.0,0.0,0.0,19.38,7.12,0.0
20160401:1909,0.0,0.0,0.0,18.78,6.71,0.0
20160401:2009,0.0,0.0,0.0,18.19,6.31,0.0
20160401:2109,0.0,0.0,0.0,17.59,5.9,0.0
20160401:2209,0.0,0.0,0.0,16.86,5.56,0.0
20160401:2309,0.0,0.0,0.0,16.13,5.22,0.0
20160402:0009,0.0,0.0,0.0,15.39,4.88,0.0
20160402:0109,0.0,0.0,0.0,14.99,4.84,0.0
20160402:0209,0.0,0.0,0.0,14.58,4.8,0.0
20160402:0309,0.0,0.0,0.0,14.17,4.76,0.0
20160402:0409,0.89,41.87,7.79,15.47,4.56,0.0
20160402:0509,8.0,245.39,20.47,16.78,4.35,0.0
20160402:0609,17.96,491.97,32.9,18.08,4.15,0.0
20160402:0709,26.44,727.2,44.65,19.56,3.64,0.0
20160402:0809,32.29,913.45,54.84,21.04,3.13,0.0
20160402:0909,35.39,1029.71,61.61,22.52,2.62,0.0
20160402:1009,36.55,1060.34,62.26,22.75,3.21,0.0
20160402:1109,35.33,1012.5,56.43,22.97,3.81,0.0
20160402:1209,31.4,883.48,46.7,23.19,4.4,0.0
20160402:1309,23.49,648.57,35.15,23.14,5.26,0.0
20160402:1409,15.51,434.46,22.81,23.09,6.13,0.0
20160402:1509,5.06,169.74,10.15,23.04,6.99,0.0
20160402:1609,0.0,0.0,0.0,22.34,7.07,0.0
20160402:1709,0.0,0.0,0.0,21.63,7.15,0.0
20160402:1809,0.0,0.0,0.0,20.93,7.23,0.0
20160402:1909,0.0,0.0,0.0,20.24,6.79,0.0
20160402:2009,0.0,0.0,0.0,19.55,6.35,0.0
20160402:2109,0.0,0.0,0.0,18.86,5.92,0.0
20160402:2209,0.0,0.0,0.0,18.04,5.55,0.0
20160402:2309,0.0,0.0,0.0,17.22,5.19,0.0
20160403:0009,0.0,0.0,0.0,16.4,4.83,0.0
20160403:0109,0.0,0.0,0.0,16.92,4.45,0.0
20160403:0209,0.0,0.0,0.0,17.43,4.06,0.0
20160403:0309,0.0,0.0,0.0,17.95,3.68,0.0
20160403:0409,0.98,44.73,8.06,18.09,3.27,0.0
20160403:0509,7.9,243.25,20.74,18.22,2.86,0.0
